"Date","Price","Open","High","Low","Vol.","Change %"
"Apr 08, 2020","50.72","50.48","50.92","50.03","15.41M","1.04%"
"Apr 07, 2020","50.20","51.64","51.82","50.16","16.26M","0.48%"
"Apr 06, 2020","49.96","49.07","50.09","48.96","18.77M","5.33%"
"Apr 03, 2020","47.43","47.72","47.89","47.06","20.86M","-2.21%"
"Apr 02, 2020","48.50","47.69","48.68","47.55","17.85M","1.91%"
"Apr 01, 2020","47.59","48.13","48.72","47.59","20.83M","-4.61%"
"Mar 31, 2020","49.89","49.45","50.30","49.21","25.61M","-0.72%"
"Mar 30, 2020","50.25","49.41","50.28","49.11","21.05M","2.09%"
"Mar 27, 2020","49.22","48.82","50.09","48.51","23.53M","-2.96%"
"Mar 26, 2020","50.72","48.80","50.74","48.80","28.23M","4.21%"
"Mar 25, 2020","48.67","47.60","49.22","46.80","28.90M","3.64%"
"Mar 24, 2020","46.96","46.55","47.32","46.08","26.57M","8.43%"
"Mar 23, 2020","43.31","43.94","44.30","43.02","31.31M","-0.98%"
"Mar 20, 2020","43.74","45.50","45.94","43.70","40.69M","-0.95%"
"Mar 19, 2020","44.16","43.51","45.24","43.16","43.62M","1.45%"
"Mar 18, 2020","43.53","43.51","44.70","42.52","42.50M","-5.98%"
"Mar 17, 2020","46.30","44.73","46.41","44.09","37.04M","4.61%"
"Mar 16, 2020","44.26","42.40","45.78","42.29","40.52M","-10.40%"
"Mar 13, 2020","49.40","49.50","49.74","46.56","36.50M","5.69%"
"Mar 12, 2020","46.74","48.27","48.61","46.01","35.59M","-10.85%"
"Mar 11, 2020","52.43","53.81","54.02","52.13","27.23M","-5.24%"
"Mar 10, 2020","55.33","55.62","55.65","53.59","43.66M","3.83%"
"Mar 09, 2020","53.29","53.79","55.10","53.21","35.74M","-7.98%"
"Mar 06, 2020","57.91","57.70","58.25","57.37","21.46M","-1.41%"
"Mar 05, 2020","58.74","58.96","59.43","58.53","11.66M","-2.76%"
"Mar 04, 2020","60.41","59.76","60.48","59.23","11.89M","2.84%"
"Mar 03, 2020","58.74","59.73","60.32","58.28","26.45M","-0.76%"
"Mar 02, 2020","59.19","58.36","59.29","57.91","20.20M","1.28%"
"Feb 28, 2020","58.44","57.42","58.48","56.96","38.72M","-0.48%"
"Feb 27, 2020","58.72","59.65","60.23","58.71","23.71M","-3.13%"
"Feb 26, 2020","60.62","60.99","61.41","60.52","17.47M","0.13%"
"Feb 25, 2020","60.54","61.81","61.84","60.42","18.85M","-1.61%"
"Feb 24, 2020","61.53","61.51","61.99","61.50","12.08M","-4.01%"
"Feb 21, 2020","64.10","64.17","64.26","63.94","6.94M","-0.48%"
"Feb 20, 2020","64.41","64.55","64.68","64.06","7.43M","-0.63%"
"Feb 19, 2020","64.82","64.77","64.89","64.75","5.19M","0.43%"
"Feb 18, 2020","64.54","64.50","64.70","64.46","7.10M","-0.68%"
"Feb 14, 2020","64.98","65.13","65.13","64.85","6.04M","-0.15%"
"Feb 13, 2020","65.08","65.00","65.28","64.91","5.66M","-0.75%"
"Feb 12, 2020","65.57","65.53","65.59","65.41","4.91M","0.38%"
"Feb 11, 2020","65.32","65.32","65.44","65.19","6.66M","0.68%"
"Feb 10, 2020","64.88","64.61","64.89","64.61","5.09M","0.22%"
"Feb 07, 2020","64.74","64.97","64.99","64.70","6.18M","-0.93%"
"Feb 06, 2020","65.35","65.40","65.40","65.24","6.20M","0.21%"
"Feb 05, 2020","65.21","65.21","65.26","65.00","7.40M","0.91%"
"Feb 04, 2020","64.62","64.50","64.69","64.44","11.56M","1.70%"
"Feb 03, 2020","63.54","63.59","63.83","63.49","8.32M","0.14%"
"Jan 31, 2020","63.45","63.87","63.89","63.19","18.87M","-1.54%"
"Jan 30, 2020","64.44","63.97","64.47","63.83","8.29M","-0.11%"
"Jan 29, 2020","64.51","64.61","64.71","64.41","8.65M","0.03%"
"Jan 28, 2020","64.49","64.16","64.53","64.10","7.65M","0.91%"
"Jan 27, 2020","63.91","64.06","64.25","63.91","8.42M","-2.08%"
"Jan 24, 2020","65.27","65.83","65.83","65.14","10.83M","-0.44%"
"Jan 23, 2020","65.56","65.50","65.61","65.15","6.44M","-0.26%"
"Jan 22, 2020","65.73","65.86","65.94","65.67","6.91M","0.20%"
"Jan 21, 2020","65.60","65.82","65.85","65.58","8.00M","-0.79%"
"Jan 17, 2020","66.12","66.08","66.12","65.92","8.04M","0.33%"
"Jan 16, 2020","65.90","65.75","65.92","65.66","9.47M","0.43%"
"Jan 15, 2020","65.62","65.60","65.74","65.55","6.76M","-0.09%"
"Jan 14, 2020","65.68","65.44","65.73","65.42","29.93M","0.11%"
"Jan 13, 2020","65.61","65.31","65.61","65.16","7.75M","0.61%"
"Jan 10, 2020","65.21","65.44","65.53","65.14","5.65M","-0.47%"
"Jan 09, 2020","65.52","65.46","65.52","65.31","6.94M","0.28%"
"Jan 08, 2020","65.34","65.06","65.51","65.03","8.25M","0.23%"
"Jan 07, 2020","65.19","65.35","65.35","65.12","5.82M","-0.23%"
"Jan 06, 2020","65.34","64.97","65.36","64.95","7.47M","0.35%"
"Jan 03, 2020","65.11","65.05","65.50","65.00","9.66M","-1.24%"
"Jan 02, 2020","65.93","65.78","65.93","65.64","10.52M","1.06%"
