"Date","Price","Open","High","Low","Vol.","Change %"
"Mar 31, 2020","80.37","81.71","83.18","79.95","20.00M","-1.87%"
"Mar 30, 2020","81.90","79.64","82.09","79.39","23.74M","4.21%"
"Mar 28, 2020","78.59","78.59","78.59","78.59","-","0.00%"
"Mar 27, 2020","78.59","79.76","81.26","78.25","29.24M","-4.52%"
"Mar 26, 2020","82.31","78.49","82.51","78.30","28.21M","6.19%"
"Mar 25, 2020","77.51","78.20","81.09","76.02","28.74M","-0.13%"
"Mar 24, 2020","77.61","74.66","77.67","74.36","37.66M","10.24%"
"Mar 23, 2020","70.40","70.69","72.22","68.10","42.48M","-1.43%"
"Mar 21, 2020","71.42","71.42","71.42","71.42","-","0.00%"
"Mar 20, 2020","71.42","76.26","77.04","71.18","45.22M","-4.58%"
"Mar 19, 2020","74.85","73.89","77.39","72.12","61.73M","0.36%"
"Mar 18, 2020","74.58","72.35","75.82","70.27","53.71M","-3.77%"
"Mar 17, 2020","77.50","74.27","78.44","71.94","50.41M","6.81%"
"Mar 16, 2020","72.56","71.72","79.21","71.19","40.62M","-13.81%"
"Mar 14, 2020","84.19","84.19","84.19","84.19","-","0.00%"
"Mar 13, 2020","84.19","80.09","84.38","76.30","32.92M","11.73%"
"Mar 12, 2020","75.35","77.44","81.90","75.00","32.75M","-9.76%"
"Mar 11, 2020","83.50","85.29","85.82","82.31","31.67M","-4.72%"
"Mar 10, 2020","87.64","85.68","87.65","82.62","35.58M","6.67%"
"Mar 09, 2020","82.16","81.58","86.00","81.50","29.56M","-7.59%"
"Mar 06, 2020","88.91","87.79","89.44","86.49","28.82M","-2.11%"
"Mar 05, 2020","90.83","91.29","93.03","90.24","24.51M","-3.16%"
"Mar 04, 2020","93.79","91.87","93.82","90.60","22.36M","4.29%"
"Mar 03, 2020","89.93","94.01","94.66","88.98","47.49M","-3.80%"
"Mar 02, 2020","93.48","89.96","93.50","88.38","35.00M","5.78%"
"Feb 28, 2020","88.37","84.21","89.20","84.06","55.93M","0.76%"
"Feb 27, 2020","87.70","89.66","91.56","87.64","33.91M","-5.39%"
"Feb 26, 2020","92.70","92.63","94.71","92.00","27.88M","0.46%"
"Feb 25, 2020","92.28","96.19","96.54","91.94","31.47M","-3.20%"
"Feb 24, 2020","95.33","94.67","96.71","93.80","21.18M","-4.13%"
"Feb 21, 2020","99.44","101.20","101.29","98.82","14.95M","-2.24%"
"Feb 20, 2020","101.72","102.57","102.81","100.33","13.16M","-1.04%"
"Feb 19, 2020","102.79","102.24","102.94","102.17","8.31M","1.19%"
"Feb 18, 2020","101.58","101.14","101.80","101.03","10.32M","-0.37%"
"Feb 17, 2020","101.96","101.96","101.96","101.96","-","0.00%"
"Feb 14, 2020","101.96","101.72","102.13","101.39","6.20M","0.43%"
"Feb 13, 2020","101.52","100.99","102.05","100.84","7.40M","-0.27%"
"Feb 12, 2020","101.79","101.39","101.83","100.82","6.08M","1.08%"
"Feb 11, 2020","100.70","101.81","101.90","100.39","7.55M","-0.34%"
"Feb 10, 2020","101.04","99.11","101.06","99.09","8.17M","1.35%"
"Feb 07, 2020","99.69","100.14","100.53","99.48","8.30M","-0.91%"
"Feb 06, 2020","100.61","100.11","100.64","99.66","6.75M","0.91%"
"Feb 05, 2020","99.70","100.75","100.80","98.98","16.35M","0.59%"
"Feb 04, 2020","99.12","98.27","99.33","98.03","9.55M","2.62%"
"Feb 03, 2020","96.59","95.44","96.83","95.33","12.54M","1.32%"
"Jan 31, 2020","95.33","97.45","97.50","94.99","13.48M","-2.74%"
"Jan 30, 2020","98.02","97.14","98.11","96.55","9.97M","0.86%"
"Jan 29, 2020","97.18","97.73","97.87","96.78","10.57M","0.26%"
"Jan 28, 2020","96.93","95.94","97.19","95.74","15.59M","1.91%"
"Jan 27, 2020","95.11","95.16","95.86","94.71","17.79M","-2.38%"
"Jan 24, 2020","97.43","98.61","98.83","97.09","11.81M","-0.47%"
"Jan 23, 2020","97.89","97.53","97.97","97.11","7.48M","0.47%"
"Jan 22, 2020","97.43","97.69","98.11","97.35","7.75M","0.36%"
"Jan 21, 2020","97.08","96.82","97.64","96.80","8.99M","-0.04%"
"Jan 17, 2020","97.12","96.92","97.21","96.40","10.83M","0.67%"
