"Date","Price","Open","High","Low","Vol.","Change %"
"Feb 17, 2020","43.77","43.77","43.77","43.77","-","0.00%"
"Feb 14, 2020","43.77","44.02","44.04","43.62","8.42M","-0.21%"
"Feb 13, 2020","43.86","43.89","44.04","43.75","14.41M","-1.06%"
"Feb 12, 2020","44.33","44.14","44.37","44.02","10.14M","1.28%"
"Feb 11, 2020","43.77","43.68","43.97","43.65","8.44M","1.27%"
"Feb 10, 2020","43.22","42.97","43.22","42.97","8.24M","0.63%"
"Feb 07, 2020","42.95","43.17","43.17","42.87","8.30M","-1.36%"
"Feb 06, 2020","43.54","43.85","43.87","43.51","9.64M","-0.05%"
"Feb 05, 2020","43.56","44.06","44.10","43.47","20.12M","0.55%"
"Feb 04, 2020","43.32","43.35","43.57","43.30","15.26M","2.39%"
"Feb 03, 2020","42.31","42.06","42.45","42.06","23.43M","0.71%"
"Jan 31, 2020","42.01","42.18","42.23","41.77","15.76M","-1.78%"
"Jan 30, 2020","42.77","42.45","42.81","42.24","16.59M","-1.36%"
"Jan 29, 2020","43.36","43.51","43.55","43.26","9.17M","0.46%"
"Jan 28, 2020","43.16","42.98","43.25","42.79","13.93M","0.84%"
"Jan 27, 2020","42.80","42.50","43.02","42.37","19.87M","-3.36%"
"Jan 24, 2020","44.29","44.70","44.70","44.07","19.64M","-0.76%"
"Jan 23, 2020","44.63","44.36","44.74","44.15","15.39M","-0.91%"
"Jan 22, 2020","45.04","45.18","45.23","44.94","15.64M","0.60%"
"Jan 21, 2020","44.77","44.97","45.02","44.73","14.54M","-2.48%"
"Jan 17, 2020","45.91","45.76","45.91","45.66","13.09M","0.64%"
"Jan 16, 2020","45.62","45.63","45.66","45.48","14.62M","0.51%"
"Jan 15, 2020","45.39","45.54","45.59","45.30","13.06M","-0.63%"
"Jan 14, 2020","45.68","45.62","45.68","45.46","13.28M","-0.46%"
"Jan 13, 2020","45.89","45.51","45.92","45.45","8.97M","1.37%"
"Jan 10, 2020","45.27","45.32","45.43","45.20","14.89M","0.49%"
"Jan 09, 2020","45.05","45.14","45.16","44.92","17.92M","0.51%"
"Jan 08, 2020","44.82","44.51","45.03","44.47","11.11M","0.45%"
"Jan 07, 2020","44.62","44.54","44.68","44.45","11.86M","-0.04%"
"Jan 06, 2020","44.64","44.40","44.65","44.39","10.32M","-0.18%"
"Jan 03, 2020","44.72","44.83","45.03","44.72","12.50M","-1.78%"
"Jan 02, 2020","45.53","45.07","45.53","45.02","13.43M","2.38%"
